Zeo1,Zeo2,SOAP,D,mA11,mA12,mA13,mA21,mA22,mA23,mA31,mA32,mA33,mB11,mB12,mB13,mB21,mB22,mB23,mB31,mB32,mB33
SAV,SGT,0.1323,0.0963,-2,-2,0,-2,-1,0,-1,1,-2,-2,-1,-2,0,-1,-1,1,-2,0
SAV,SIV,0.2650,0.1294,2,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,1
SAV,SOD,0.3025,0.0714,1,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,1
SAV,SOF,0.1294,0.1316,-2,-2,-1,-2,-1,-2,1,0,-1,-2,1,-1,-2,0,0,1,1,2
SAV,SOR,0.2008,0.0469,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
SAV,SOS,0.1004,0.0929,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1
SAV,SSF,0.2137,0.0644,1,0,0,0,3,0,0,0,3,1,0,0,0,4,0,0,0,2
SAV,SSO,0.2070,0.1724,-2,-1,-1,-1,2,0,0,0,-1,-2,0,-1,0,-1,0,-1,0,1
SAV,SSY,0.1790,0.1308,1,0,0,0,7,0,0,0,1,2,0,0,0,6,0,0,0,1
SAV,STF,0.1519,0.0576,2,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,1
SAV,STI,0.1015,0.2441,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,2
SAV,STO,0.2065,0.1145,1,0,0,0,1,0,0,0,7,1,0,0,0,1,0,0,0,3
SAV,STT,0.1002,0.1177,2,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,1
SAV,STW,0.0996,0.1879,1,0,0,0,1,0,0,0,5,1,0,0,0,2,0,0,0,2
SAV,SVR,0.1442,0.1259,-2,-2,-1,-2,-1,2,-1,2,-2,-2,-1,1,-1,-2,0,2,-1,2
SAV,SVV,0.2189,0.1436,-2,-1,-1,-1,0,-2,0,-2,-1,-2,-1,-2,-2,-2,-1,-2,1,-1
SAV,SVY,0.1463,0.4307,-2,-1,0,1,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
SAV,SWY,0.1749,0.1074,1,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0,0,1
SAV,SZR,0.1958,0.1145,1,0,0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,1
SAV,TER,0.1233,0.1860,1,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,3
SAV,THO,0.3016,0.1830,1,0,0,0,1,0,0,0,5,1,0,0,0,3,0,0,0,8
SAV,TOL,0.2201,0.1161,1,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0,0,1
SAV,TON,0.1996,0.2327,1,0,0,0,1,0,0,0,1,-2,0,0,0,-1,0,0,0,1
SAV,TSC,0.3847,0.1158,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
SAV,TUN,0.1502,0.1079,-1,0,-2,0,-1,0,-1,0,2,1,0,0,0,1,0,0,0,1
SAV,UEI,0.1939,0.0652,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
SAV,UFI,0.1634,0.0528,2,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,1
SAV,UOE,0.1382,0.1200,1,0,0,0,1,0,0,0,1,-2,0,0,-1,0,-2,0,-1,0
SAV,UOS,0.1275,0.0523,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1
SAV,UOV,0.1633,0.1424,1,0,0,0,1,0,0,0,11,1,0,0,0,1,0,0,0,3
SAV,UOZ,0.2117,0.2154,1,0,0,0,1,0,0,0,5,1,0,0,0,3,0,0,0,2
SAV,USI,0.1320,0.1313,-2,-2,-1,-1,0,2,-1,1,2,-1,-2,2,0,-2,-1,1,-2,-1
SAV,UTL,0.3079,0.1116,-2,-1,-2,-2,1,1,-1,2,-2,0,2,-2,1,2,1,2,0,0
SAV,UWY,0.1960,0.1048,1,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,4
SAV,VET,0.2165,0.2066,-2,-1,-2,-1,-1,0,-1,2,0,-2,-1,-2,-2,-2,1,-1,2,0
SAV,VFI,0.5210,0.0844,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,4
SAV,VNI,0.2346,0.3581,1,0,0,0,1,0,0,0,5,2,0,0,0,2,0,0,0,1
SAV,VSV,0.2816,0.3126,1,0,0,0,1,0,0,0,3,2,0,0,0,2,0,0,0,1
SAV,WEI,0.2451,0.1787,-2,-1,0,-1,0,-1,0,-2,-1,-2,-1,0,-2,-2,2,-2,2,0
SAV,WEN,0.2182,0.0315,1,0,0,0,1,0,0,0,5,2,0,0,0,1,0,0,0,6
SAV,YFI,0.1421,0.3211,1,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,2
SAV,YUG,0.2418,0.2330,1,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,1
SAV,ZON,0.1872,0.0705,1,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,1
SBE,SBN,0.4221,0.1019,1,0,0,0,1,0,0,0,1,-2,-1,0,-1,2,-2,0,-2,-1
SBE,SBS,0.0995,0.0387,-2,-1,-2,-1,-1,-2,0,-2,-1,-1,0,-2,-2,0,-2,-1,2,-1
SBE,SBT,0.0995,0.0341,3,0,0,0,1,0,0,0,3,4,0,0,0,1,0,0,0,2
SBE,SEW,0.2890,0.1231,1,0,0,0,1,0,0,0,16,1,0,0,0,1,0,0,0,31
SBE,SFE,0.3088,0.1706,1,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,3
SBE,SFF,0.3389,0.1015,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4
SBE,SFG,0.3180,0.2114,1,0,0,0,11,0,0,0,1,1,0,0,0,19,0,0,0,1
SBE,SFH,0.2557,0.1137,1,0,0,0,1,0,0,0,1,-2,0,0,0,-1,0,0,0,1
SBE,SFN,0.2589,0.0845,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,2
SBE,SFO,0.2717,0.0745,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4
SBE,SFS,0.2893,0.1297,1,0,0,0,1,0,0,0,7,1,0,0,0,1,0,0,0,16
SBE,SFV,0.3328,0.2954,2,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
SBE,SFW,0.3165,0.0587,3,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,2
SBE,SGT,0.3900,0.0811,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1
SBE,SIV,0.4012,0.0458,1,0,0,0,1,0,0,0,1,-2,0,0,0,-1,0,0,0,1
SBE,SOD,0.4126,0.1993,-2,-1,0,-1,1,0,0,0,-1,-2,-2,-2,-2,-2,2,-2,2,0
SBE,SOF,0.3623,0.0668,1,0,0,0,5,0,0,0,1,1,0,0,0,8,0,0,0,2
SBE,SOR,0.2783,0.1119,-2,-1,0,-1,-1,-1,1,-1,0,-2,-1,2,-2,1,0,0,0,-2
SBE,SOS,0.4024,0.0805,-2,-2,-1,-2,-1,0,1,2,0,-2,0,-1,-2,2,1,2,2,-1
SBE,SSF,0.2652,0.0988,1,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,0,19
SBE,SSO,0.2752,0.2442,1,0,0,0,5,0,0,0,1,1,0,0,0,8,0,0,0,1
SBE,SSY,0.3114,0.2185,1,0,0,0,1,0,0,0,7,2,0,0,0,1,0,0,0,16
SBE,STF,0.3330,0.1634,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4
SBE,STI,0.4113,0.1914,-2,-1,-1,-1,2,0,0,-1,-2,-1,-2,1,0,-1,-2,2,-2,2
SBE,STO,0.3247,0.2469,-2,-2,-1,-2,-1,-2,1,-2,0,0,2,-2,1,1,-2,-1,-2,-1
SBE,STT,0.3585,0.1238,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
SBE,STW,0.3907,0.1514,-2,-1,-2,-2,0,1,-1,2,-1,-2,2,-2,2,2,0,2,-2,-2
SBE,SVR,0.3716,0.1240,1,0,0,0,23,0,0,0,1,1,0,0,0,32,0,0,0,1
SBE,SVV,0.3949,0.1054,-1,-1,-2,-1,0,2,-1,1,-1,-1,2,-2,2,0,2,2,0,-2
SBE,SVY,0.3100,0.2393,-2,-1,-2,-1,0,2,-1,1,-2,-2,-1,-1,-2,-2,1,-1,2,-1
SBE,SWY,0.3173,0.1493,-2,-1,-1,-2,1,0,-1,1,-2,-1,-2,-1,-1,2,-2,2,0,-1
SBE,SZR,0.3496,0.2091,-2,-1,-2,-1,-1,1,0,2,1,-2,-2,2,2,-2,2,1,2,2
SBE,TER,0.3510,0.0888,-2,-1,0,-1,2,0,0,0,-1,-2,0,0,0,-2,0,0,0,2
SBE,THO,0.4119,0.2316,1,0,0,0,1,0,0,0,1,-2,-1,-1,-1,2,1,0,1,-2
SBE,TOL,0.3914,0.2248,-2,-2,-1,-2,1,2,-1,1,0,-2,-2,0,1,1,-2,2,-2,-1
SBE,TON,0.3684,0.2157,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,16
SBE,TSC,0.0820,0.2334,-2,0,-1,-1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
SBE,TUN,0.3220,0.1199,3,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1
SBE,UEI,0.3923,0.1559,-2,-1,0,-1,1,-1,0,0,-1,0,-2,0,-2,-1,1,-2,0,-1
SBE,UFI,0.2592,0.0532,1,0,0,0,1,0,0,0,1,-2,0,0,0,-1,0,0,0,1
SBE,UOE,0.3797,0.2164,1,0,0,0,1,0,0,0,3,2,0,0,0,2,0,0,0,8
SBE,UOS,0.3794,0.0999,-1,-1,-2,-1,0,-1,1,0,-2,-2,-2,-1,-2,-2,1,-2,2,-2
SBE,UOV,0.2896,0.1214,1,0,0,0,1,0,0,0,11,1,0,0,0,1,0,0,0,8
SBE,UOZ,0.4010,0.1564,-2,-1,0,-1,2,0,0,0,-1,-2,-2,0,-2,2,0,0,0,-2
SBE,USI,0.3766,0.1239,5,0,0,0,1,0,0,0,1,4,0,0,0,2,0,0,0,2
SBE,UTL,0.1699,0.1201,-2,-2,-1,-2,1,-2,1,-1,-2,-1,-2,-2,-2,-2,2,-2,2,-2
SBE,UWY,0.2599,0.0911,5,0,0,0,3,0,0,0,1,4,0,0,0,4,0,0,0,2
SBE,VET,0.3323,0.1693,2,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,5
SBE,VFI,0.2141,0.1356,-2,-1,-2,-2,-1,1,1,2,-1,-2,-2,-1,-2,2,-2,2,-2,-2
SBE,VNI,0.3994,0.1209,-2,-2,-1,-2,1,1,1,1,-2,-2,-2,0,-2,2,2,-2,2,-2
SBE,VSV,0.4112,0.1675,1,0,0,0,3,0,0,0,3,2,0,0,0,8,0,0,0,2
SBE,WEI,0.4066,0.2335,5,0,0,0,1,0,0,0,1,8,0,0,0,2,0,0,0,2
SBE,WEN,0.3421,0.0459,5,0,0,0,1,0,0,0,1,8,0,0,0,1,0,0,0,4
SBE,YFI,0.2958,0.2225,-2,-1,-2,-1,0,2,-1,2,-1,-1,-1,2,-1,2,0,-2,-1,-2
SBE,YUG,0.4017,0.1407,1,0,0,0,1,0,0,0,1,-2,0,-1,0,-2,0,0,0,2
SBE,ZON,0.3944,0.0621,1,0,0,0,1,0,0,0,1,-2,0,0,0,-2,0,0,0,1
SBN,SBS,0.4637,0.1878,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
SBN,SBT,0.4619,0.4206,-2,2,-1,1,-2,-1,-2,-2,0,1,0,0,0,1,0,0,0,1
SBN,SEW,0.2942,0.1279,-2,-2,0,-2,2,-1,1,-1,-2,-1,0,0,0,-2,-1,0,-1,1
SBN,SFE,0.3116,0.1156,-2,-1,-2,-2,0,-1,-1,2,-2,-1,1,1,-1,-1,2,0,1,2
SBN,SFF,0.3248,0.1318,8,0,0,0,2,0,0,0,1,5,0,0,0,1,0,0,0,1
SBN,SFG,0.2776,0.0648,-2,-1,-2,-2,0,2,-1,2,-2,-1,-2,0,1,0,1,-1,-1,1
SBN,SFH,0.3535,0.1063,1,0,0,0,4,0,0,0,8,1,0,0,0,1,0,0,0,5
SBN,SFN,0.3541,0.1361,-2,2,-2,-1,2,2,0,2,-2,-1,-1,2,1,0,1,-1,1,1
SBN,SFO,0.3525,0.1947,-2,0,-2,-1,2,-2,1,-2,-2,-1,1,0,-2,1,2,0,2,1
SBN,SFS,0.3297,0.0438,-2,-2,-2,-2,-1,2,-2,2,0,0,-1,-2,-1,1,0,1,1,-1
SBN,SFV,0.2893,0.2071,2,0,0,0,2,0,0,0,8,1,0,0,0,1,0,0,0,1
SBN,SFW,0.2511,0.1852,2,0,0,0,4,0,0,0,4,1,0,0,0,3,0,0,0,1
SBN,SGT,0.2644,0.0835,-2,-2,-2,-2,-2,2,-2,2,0,-2,-1,-1,2,1,0,1,-2,0
SBN,SIV,0.1357,0.1055,8,0,0,0,2,0,0,0,2,5,0,0,0,1,0,0,0,1
SBN,SOD,0.1092,0.1826,6,0,0,0,1,0,0,0,1,5,0,0,0,1,0,0,0,1
SBN,SOF,0.2146,0.1527,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
SBN,SOR,0.2676,0.0568,-2,-2,-2,-2,1,2,-1,2,-1,-1,-1,-1,2,0,-1,0,-1,1
SBN,SOS,0.2561,0.1274,3,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,5
SBN,SSF,0.3304,0.1801,-2,-1,-2,-2,2,1,1,2,-2,-2,1,1,1,0,2,0,1,0
SBN,SSO,0.3037,0.2548,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
SBN,SSY,0.3149,0.1853,-2,1,-2,-1,-2,-2,-1,1,2,-1,0,-1,1,1,-2,1,-2,2
SBN,STF,0.3291,0.1130,-2,-2,0,-2,2,0,-1,1,-2,0,-1,0,-2,0,1,-1,0,-2
SBN,STI,0.3174,0.0833,-2,-2,-2,-2,1,2,-1,1,-2,0,-2,-1,1,1,0,1,-2,0
SBN,STO,0.2828,0.3409,-2,-1,-1,2,2,-1,1,-2,0,1,0,0,0,1,0,0,0,1
SBN,STT,0.2979,0.0937,2,0,0,0,16,0,0,0,1,1,0,0,0,5,0,0,0,1
SBN,STW,0.2646,0.1142,-2,-1,0,1,-1,0,0,0,2,1,0,0,0,1,0,0,0,1
SBN,SVR,0.2912,0.0455,-2,-2,-2,-2,-1,2,-2,2,0,-1,0,1,0,1,-1,-1,-1,-1
SBN,SVV,0.1843,0.1369,-2,-2,-2,-2,-1,2,-2,2,0,-1,-1,0,2,0,-1,2,-1,1
SBN,SVY,0.2952,0.2515,7,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
SBN,SWY,0.2091,0.1329,-2,-2,-1,-2,2,-2,1,0,-2,-2,-1,0,-1,-2,0,-2,-2,1
SBN,SZR,0.1976,0.1818,-2,-2,-2,-2,1,2,1,1,-2,-2,-2,-1,1,0,-1,-1,-1,2
SBN,TER,0.2853,0.0537,-2,-2,0,-2,2,0,0,0,-1,1,0,0,0,1,0,0,0,1
SBN,THO,0.1128,0.0000,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
SBN,TOL,0.1520,0.3290,-2,-2,-2,-2,-1,2,-2,1,-1,-2,1,-1,1,0,0,-2,-2,-1
SBN,TON,0.2638,0.1522,2,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,0,5
SBN,TSC,0.4154,0.1082,-2,-2,0,-2,2,-2,2,-2,-2,1,0,0,0,1,0,0,0,1
SBN,TUN,0.2850,0.1091,-2,-1,-2,-2,-2,1,-1,2,1,1,0,0,0,1,0,0,0,1
SBN,UEI,0.1861,0.1971,-2,-2,-2,-2,0,2,-2,1,-2,-1,-2,0,2,0,1,-1,-1,1
SBN,UFI,0.2723,0.1842,2,0,0,0,8,0,0,0,2,1,0,0,0,5,0,0,0,1
SBN,UOE,0.2282,0.0895,6,0,0,0,1,0,0,0,1,5,0,0,0,1,0,0,0,1
SBN,UOS,0.2401,0.0759,2,0,0,0,6,0,0,0,1,1,0,0,0,5,0,0,0,1
SBN,UOV,0.3276,0.1405,-2,-2,0,-1,2,-2,1,-2,-1,1,0,0,0,1,0,0,0,1
SBN,UOZ,0.2060,0.1034,1,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
SBN,USI,0.3828,0.1954,-1,-1,-2,-1,1,0,1,1,0,1,0,0,0,1,0,0,0,1
SBN,UTL,0.4090,0.2603,-2,1,-1,-1,-2,2,-1,1,2,-1,-2,-2,0,1,0,0,2,-2
SBN,UWY,0.2889,0.1924,-2,-2,0,-1,2,0,0,0,-1,1,0,0,0,1,0,0,0,1
SBN,VET,0.2739,0.1395,-2,-1,-2,-1,2,2,0,2,-1,-2,-2,-1,0,2,2,-1,0,-2
SBN,VFI,0.5343,0.1388,2,0,0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,5
SBN,VNI,0.1296,0.2451,1,0,0,0,2,0,0,0,3,1,0,0,0,1,0,0,0,1
SBN,VSV,0.0745,0.0649,1,0,0,0,6,0,0,0,3,1,0,0,0,5,0,0,0,1
SBN,WEI,0.0907,0.0881,-2,-1,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
SBN,WEN,0.1543,0.0882,-2,-2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
SBN,YFI,0.2855,0.0931,3,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
SBN,YUG,0.1545,0.2460,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,5
SBN,ZON,0.1914,0.1280,-2,-1,-2,-2,0,2,-2,1,-2,-1,-1,1,-1,0,-2,0,-2,1
SBS,SBT,0.0090,0.0000,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,2
SBS,SEW,0.2873,0.1493,11,0,0,0,1,0,0,0,1,8,0,0,0,1,0,0,0,2
SBS,SFE,0.3090,0.2718,-2,-2,0,-1,-2,-1,1,-1,0,-2,2,1,-1,-2,2,2,1,2
SBS,SFF,0.3297,0.2099,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3
SBS,SFG,0.3290,0.1394,1,0,0,0,10,0,0,0,1,1,0,0,0,13,0,0,0,1
SBS,SFH,0.2453,0.1428,1,0,0,0,2,0,0,0,1,3,0,0,0,1,0,0,0,1
SBS,SFN,0.2486,0.2722,1,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,1
SBS,SFO,0.2476,0.1909,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3
SBS,SFS,0.2784,0.0633,1,0,0,0,7,0,0,0,1,1,0,0,0,6,0,0,0,2
SBS,SFV,0.3330,0.1260,2,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1
SBS,SFW,0.3309,0.0995,1,0,0,0,3,0,0,0,3,1,0,0,0,4,0,0,0,2
SBS,SGT,0.4031,0.0562,1,0,0,0,2,0,0,0,1,1,0,0,0,3,0,0,0,1
SBS,SIV,0.4445,0.0861,2,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,1
SBS,SOD,0.4544,0.3514,1,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,2
SBS,SOF,0.3813,0.0510,-1,-1,-1,-1,2,-2,0,1,-2,-2,1,1,-2,-2,-1,-2,-2,1
SBS,SOR,0.2859,0.2045,1,0,0,0,1,0,0,0,1,-1,-2,0,1,0,0,0,0,1
SBS,SOS,0.4148,0.0943,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,2
SBS,SSF,0.2652,0.3211,1,0,0,0,9,0,0,0,1,1,0,0,0,8,0,0,0,2
SBS,SSO,0.2829,0.0918,-2,0,-1,-1,2,-2,0,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-1
SBS,SSY,0.3102,0.0931,7,0,0,0,1,0,0,0,1,24,0,0,0,1,0,0,0,1
SBS,STF,0.3230,0.1331,1,0,0,0,1,0,0,0,1,-1,-2,0,-1,1,0,0,0,-1
SBS,STI,0.4227,0.1275,-2,1,-1,-1,-1,1,-1,1,0,-1,0,-2,2,0,0,0,-1,-2
SBS,STO,0.3343,0.2378,-2,1,-2,-1,1,1,-1,2,-2,-2,2,-2,-1,0,2,-1,2,-1
SBS,STT,0.3604,0.1941,-2,-2,0,-2,-1,0,0,0,-1,-2,0,1,-1,0,2,0,1,0
SBS,STW,0.4070,0.1151,1,0,0,0,5,0,0,0,1,1,0,0,0,8,0,0,0,1
SBS,SVR,0.3747,0.2332,1,0,0,0,23,0,0,0,1,1,0,0,0,24,0,0,0,1
SBS,SVV,0.4308,0.1850,-2,-1,-1,-1,-1,1,-1,2,-1,-1,-2,-2,-2,0,0,0,1,-2
SBS,SVY,0.3080,0.2678,-2,-1,-2,-2,2,2,0,2,-2,-1,-2,1,2,-2,-1,2,-1,2
SBS,SWY,0.3341,0.0382,3,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,1
SBS,SZR,0.3689,0.2044,1,0,0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,2
SBS,TER,0.3543,0.0739,1,0,0,0,5,0,0,0,1,2,0,0,0,3,0,0,0,1
SBS,THO,0.4591,0.0912,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,4
SBS,TOL,0.4200,0.0888,3,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,1
SBS,TON,0.3863,0.1727,1,0,0,0,1,0,0,0,1,0,-1,-2,0,0,2,-2,0,0
SBS,TSC,0.1323,0.0648,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
SBS,TUN,0.3242,0.2429,-2,-1,0,0,0,-1,0,-1,0,1,0,0,0,1,0,0,0,1
SBS,UEI,0.4169,0.1277,1,0,0,0,1,0,0,0,1,0,-2,-2,0,1,0,1,0,0
SBS,UFI,0.2706,0.1047,1,0,0,0,2,0,0,0,1,1,0,0,0,3,0,0,0,1
SBS,UOE,0.3943,0.2388,1,0,0,0,1,0,0,0,1,-2,0,-2,2,0,0,0,-2,0
SBS,UOS,0.3923,0.2388,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,2
SBS,UOV,0.2801,0.1972,-2,-1,-1,-2,2,1,-1,0,-2,-2,-1,0,-2,1,-2,-1,-2,0
SBS,UOZ,0.4338,0.1755,-2,0,-1,-1,1,0,-1,2,-2,-2,-1,-1,-1,2,-1,0,-2,-2
SBS,USI,0.3597,0.0744,-2,-1,-1,-2,1,0,-1,1,-1,-2,0,1,-1,-2,-1,-1,-2,2
SBS,UTL,0.1393,0.1702,-2,-1,-2,-2,2,-1,1,1,-2,-1,1,2,-2,2,-2,-2,-2,2
SBS,UWY,0.2660,0.1306,-2,-2,-1,-2,-1,-2,1,-1,0,-2,0,-1,-2,-1,1,0,2,0
SBS,VET,0.3467,0.1510,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,17
SBS,VFI,0.2664,0.2202,-2,-1,0,-1,-2,0,0,0,1,-2,-2,0,-2,0,0,0,0,-2
SBS,VNI,0.4310,0.0944,1,0,0,0,1,0,0,0,5,1,0,0,0,2,0,0,0,4
SBS,VSV,0.4456,0.0863,1,0,0,0,1,0,0,0,3,2,0,0,0,2,0,0,0,2
SBS,WEI,0.4404,0.0734,1,0,0,0,5,0,0,0,1,1,0,0,0,8,0,0,0,3
SBS,WEN,0.3671,0.1476,1,0,0,0,5,0,0,0,1,1,0,0,0,6,0,0,0,4
SBS,YFI,0.3028,0.2569,-2,-1,0,-1,2,0,0,0,-1,-2,0,-1,0,0,-2,0,-1,0
SBS,YUG,0.4361,0.1794,1,0,0,0,1,0,0,0,1,-2,-1,1,0,0,-1,2,-2,1
SBS,ZON,0.4243,0.2161,1,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,1
SBT,SEW,0.2850,0.1622,11,0,0,0,1,0,0,0,1,8,0,0,0,1,0,0,0,3
SBT,SFE,0.3063,0.3801,1,0,0,0,1,0,0,0,1,1,0,0,0,4,0,0,0,2
SBT,SFF,0.3273,0.3433,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,9
SBT,SFG,0.3264,0.3186,2,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,0,31
SBT,SFH,0.2435,0.2235,-2,-1,-2,-2,-1,-1,-2,1,-1,-2,-1,-2,1,-1,-2,1,-2,-1
SBT,SFN,0.2468,0.1904,2,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,3
SBT,SFO,0.2463,0.0787,-2,-2,0,-2,0,-1,2,-1,1,-1,-2,1,-2,1,-2,2,-2,1
SBT,SFS,0.2763,0.1104,1,0,0,0,7,0,0,0,1,1,0,0,0,6,0,0,0,3
SBT,SFV,0.3308,0.2951,-2,-1,-2,-2,2,1,1,2,-2,-2,-1,-1,1,2,0,0,-2,-1
SBT,SFW,0.3269,0.0931,-2,-1,0,-1,1,0,0,0,-1,-2,-2,0,0,-2,0,0,0,1
SBT,SGT,0.4001,0.2582,2,0,0,0,2,0,0,0,1,3,0,0,0,3,0,0,0,1
SBT,SIV,0.4412,0.0361,2,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,3
SBT,SOD,0.4525,0.1322,1,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,4
SBT,SOF,0.3781,0.1280,-2,-2,-1,-2,1,0,-1,0,-1,-2,2,-1,-1,-2,1,-2,2,2
SBT,SOR,0.2839,0.1442,1,0,0,0,1,0,0,0,1,-2,-1,0,1,-1,0,0,0,1
SBT,SOS,0.4118,0.2017,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,3
SBT,SSF,0.2627,0.1122,3,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,4
SBT,SSO,0.2808,0.1847,-2,-1,-1,-1,2,2,0,0,-1,0,-1,-2,-2,-1,1,1,2,-2
SBT,SSY,0.3074,0.1389,-2,-1,-1,-1,0,-2,1,-1,0,-2,-2,1,2,-2,2,-2,1,2
SBT,STF,0.3204,0.3233,-2,-1,-1,-1,0,0,-1,1,-1,-2,-1,0,0,-2,-1,-1,-1,2
SBT,STI,0.4189,0.1570,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
SBT,STO,0.3319,0.1001,-2,-1,-2,-1,-1,1,-1,1,0,-1,2,-1,1,1,1,1,2,-2
SBT,STT,0.3573,0.0913,1,0,0,0,4,0,0,0,1,1,0,0,0,3,0,0,0,3
SBT,STW,0.4034,0.2960,5,0,0,0,1,0,0,0,1,6,0,0,0,2,0,0,0,1
SBT,SVR,0.3725,0.0718,2,0,0,0,4,0,0,0,2,1,0,0,0,5,0,0,0,5
SBT,SVV,0.4275,0.1917,1,0,0,0,7,0,0,0,1,1,0,0,0,9,0,0,0,2
SBT,SVY,0.3055,0.3286,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
SBT,SWY,0.3312,0.2590,1,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1
SBT,SZR,0.3667,0.2001,1,0,0,0,1,0,0,0,1,0,-2,-2,0,0,1,-2,0,0
SBT,TER,0.3517,0.1712,5,0,0,0,1,0,0,0,1,9,0,0,0,1,0,0,0,1
SBT,THO,0.4559,0.2915,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,8
SBT,TOL,0.4180,0.2640,1,0,0,0,1,0,0,0,1,-2,-2,0,1,0,0,0,0,1
SBT,TON,0.3835,0.1769,1,0,0,0,1,0,0,0,1,-2,-2,0,-1,2,0,0,0,-1
